url,nombre,precio,descripcion,unidad,precio_unidad
https://www.metro.pe/pan-de-molde-blanco-cuisine-co-600g-115504/p,Pan de Molde Blanco Cuisine & Co 600g,8.9,¡Encuentra aquí los mejores productos de Panes Embolsados de la marca CUISINE & CO!,600 g,0.01/g
https://www.metro.pe/spaguetti-nro-5-cuisine-co-500g-569514/p,Spaguetti Nro 5 Cuisine & Co 500g,3.6,¡Encuentra aquí los mejores productos de Fideos Largos de la marca Cuisine & Co!,500 g,0.01/g
https://www.metro.pe/spaguetti-quadratto-la-molisana-paquete-500-g-2/p,Spaguetti Quadratto La Molisana Paquete 500 g,5.9,"Compra online comida para perros RIcocan, Dog Chow y comida para gatos Ricocat, Cat Chow y más. También, aprovecha las ofertas en parrillas.",500 g,0.01/g
https://www.metro.pe/spaguetti-barilla-integral-caja-500-g-2/p,Spaguetti Barilla Integral Caja 500 g,13.5,"Compra online comida para perros RIcocan, Dog Chow y comida para gatos Ricocat, Cat Chow y más. También, aprovecha las ofertas en parrillas.",500 g,0.03/g
https://www.metro.pe/fideo-spaghetti-nicolini-1kg-962247/p,Fideo Spaghetti Nicolini 1kg,4.8,¡Encuentra aquí la mejor variedad de Fideos Largos de la marca NICOLINI!,1 kg,4.80/kg
https://www.metro.pe/lomos-de-at-n-en-aceite-campomar-lata-150g-147017001/p,Lomos de Atún en Aceite Campomar Lata 150g,6.2,¡Encuentra aquí los mejores productos de Pescado en Conserva de la marca CAMPOMAR!,150 g,0.04/g
https://www.metro.pe/solido-de-atun-florida-lata-140g/p,Solido de Atún Florida Lata 140g,7.9,"Compra online comida para perros RIcocan, Dog Chow y comida para gatos Ricocat, Cat Chow y más. También, aprovecha las ofertas en parrillas.",140 g,0.06/g
https://www.metro.pe/trozos-de-atun-en-aceite-primor-140g/p,Trozos de Atún en Aceite Primor 140g,6.5,¡Encuentra aquí los mejores productos de Pescado en Conserva de la marca Primor!,140 g,0.05/g
https://www.metro.pe/filete-de-atun-en-agua-y-sal-metro-140g-756790/p,Filete de Atún en Agua y Sal Metro 140g,4.5,"Compra online comida para perros RIcocan, Dog Chow y comida para gatos Ricocat, Cat Chow y más. También, aprovecha las ofertas en parrillas.",140 g,0.03/g
https://www.metro.pe/trozos-de-atun-en-aceite-vegetal-cuisine-co-140g-789708/p,Trozos de Atún en Aceite Vegetal Cuisine & Co 140g,4.4,¡Encuentra aquí los mejores productos de Pescado en Conserva de la marca Cuisine & Co!,140 g,0.03/g
