url,nombre,precio,descripcion,unidad,precio_unidad
https://www.chedraui.com.mx/huevos-blancos-tehuacan-30-piezas-3101222/p,Huevos Blancos Tehuacán 30 PiezasHuevos Blancos Tehuacán 30 Piezas,99.0,"Huevo mas Fresco, Disfruta lo Natural, Ideal para Preparar los Mejores Alimentos para Disfrutar con Toda tu Familia",,
https://www.chedraui.com.mx/huevo-blanco-el-calvario-30-piezas-3295668/p,Huevo Blanco El Calvario 30 PiezasHuevo Blanco El Calvario 30 Piezas,95.0,"En El Calvario estamos comprometidos con la satisfacción del Cliente, proporcionando, día a día,  la proteína de origen animal de mejor calidad en el país a todas las familias mexicanas.",,
https://www.chedraui.com.mx/huevo-rojo-del-rancho-30-piezas-3793290/p,Huevo Rojo Del Rancho 30 PiezasHuevo Rojo Del Rancho 30 Piezas,59.5,Encuentra todo lo que necesitas para tu despensa en tu tienda online Chedraui.com.mx. Recibe en casa gracias al servicio a domicilio. Descarga la app.,,
https://www.chedraui.com.mx/harina-san-blas-trigo-500g-3775966/p,Harina San Blas Trigo 500gHarina San Blas Trigo 500g,7.5,"Harina de trigo San Blas, está elaborada con los trigos más selectos: ofreciendo una harina multiusos para usarse en casa o en todo tipo de repostería como pan francés, pan leudado, bizcochería fina, hojaldres, pan danés, pizza y muchos más. Gracias a su excelente versatilidad, se asegura el rendimiento, estabilidad en el horneo y una máxima versatilidad al preparar sus platillos. La harina se encuentra adicionada con ácido fólico, zinc, hierro y vitaminas.",500 g,0.01/g
https://www.chedraui.com.mx/harina-de-trigo-selecta-1kg-3018596/p,Harina De Trigo Selecta 1KgHarina De Trigo Selecta 1Kg,19.0,"La harina de trigo Selecta es una excelente opción para cocinar tus recetas de postres favoritos, utilízala para preparar desde un pastel de cumpleaños hasta unas tortillas de harina caseras, a ti y a tu familia les encantará su delicioso sabor.",1 kg,19.00/kg
https://www.chedraui.com.mx/harina-chedraui-trigo-1kg-3793489/p,Harina Chedraui Trigo 1KgHarina Chedraui Trigo 1Kg,18.5,"Prepara tu despensa en unos cuantos clics y descubre nuestra gran variedad de productos. ¡No salgas de casa, nosotros te llevamos el súper!",1 kg,18.50/kg
https://www.chedraui.com.mx/harina-de-trigo-la-moderna-1kg-3256831/p,Harina de Trigo La Moderna 1kgHarina de Trigo La Moderna 1kg,21.0,La harina de trigo La Moderna está elaborada con trigos de buena calidad con la que puedes preparar todo tipo de platillos.,1 kg,21.00/kg
https://www.chedraui.com.mx/harina-de-trigo-sol-de-oro-1kg-3168625/p,Harina de Trigo Sol de Oro 1kgHarina de Trigo Sol de Oro 1kg,16.9,"La harina de trigo Sol de Oro, es la harina ideal para el tu hogar o negocio, ya que al ser una harina multiproposito permite la elaboración de gran variedad de platillos hechos a base de harina de trigo, la harina de trigo sol de oro por sus ingredientes y proceso de elaboración es una gran opción  para los hogares que utilizan harina de trigo para la elaboración de sus platillos.",1 kg,16.90/kg
https://www.chedraui.com.mx/papa-blanca-por-kg-3102855/p,Papa Blanca por kgPapa Blanca por kg,32.5,"Las verduras, son un complemento necesario para la comida diaria, ya que aportan una gran variedad de nutrientes que tu cuerpo necesita. Las verduras contribuyen con vitaminas y minerales, además de proporcionar agua al cuerpo. También contienen fibra, antioxidantes y algunas de ellas un alto contenido en potasio lo que te ayuda a eliminar el exceso de líquidos en el cuerpo. Todos estos valores agregados de las verduras las hacen ser importantes para el sano cuidado de la salud. Encuentra todo tipo de verduras y frutas solo en Chedraui.com",,
https://www.chedraui.com.mx/cebolla-blanca-por-kg-3102851/p,Cebolla Blanca por kgCebolla Blanca por kg,24.9,"Las verduras, son un complemento necesario para la comida diaria, ya que aportan una gran variedad de nutrientes que tu cuerpo necesita. Las verduras contribuyen con vitaminas y minerales, además de proporcionar agua al cuerpo. También contienen fibra, antioxidantes y algunas de ellas un alto contenido en potasio lo que te ayuda a eliminar el exceso de líquidos en el cuerpo. Todos estos valores agregados de las verduras las hacen ser importantes para el sano cuidado de la salud. Encuentra todo tipo de verduras y frutas solo en Chedraui.com",,
