url,nombre,precio,descripcion,unidad,precio_unidad
https://www.unimarc.cl/product/huevos-yemita-grande-blanco-12-u,Huevos grande blanco Yemita 12 un,4090.0,"Los huevos Yemita son un alimento completo y nutritivo que aporta alto contenido de proteínas y vitaminas;este tipo de alimento es esencial en la alimentación humana para el crecimiento, desarrollo y buena salud. 
Características: Huevos gallina - Yemita - Gallina normal - Tipo blanco - Contenido 12 unidades.",12 unidades,340.83/unidades
https://www.unimarc.cl/product/huevo-extra-color-santa-marta-20-un,Huevo extra color Santa Marta 20 un,6590.0,Huevo extra color Santa Marta 20 un,,
https://www.unimarc.cl/product/huevo-grande-color-santa-elvira-12-un,Huevos Santa Elvira grande color 12 un,3970.0,Huevos Santa Elvira grande color 12 un,,
https://www.unimarc.cl/product/huevo-grande-color-la-granja-12-un,Huevo grande color La Granja 12 un,5190.0,"Los huevos la granja son de gallinas Libre de Jaula o ?Cage Free? las gallinas viven en galpones 100% libres de jaulas, donde pueden desarrollar comportamientos naturales como perchar, anidar, aletear y socializar con otras gallinas, en un ambiente seguro y protegido. 
Características: Huevos gallina - La Granja - Gallina normal - Tipo color - Contenido 12 unidades.",12 unidades,432.50/unidades
https://www.unimarc.cl/product/pollo-entero-c-menudencia-ariztia-1-8-a-2-2kg,Pollo entero Ariztía con menudencias (1.5 a 2.5 Kg),9975.0,"Pollo Entero con menudencia Ariztía. Los precios de los productos son por kilo y el peso indicado es aproximado, por lo que en su boleta se cobrará el peso y valor exacto. Producto sin gluten certificado por fundación convivir.",2.5 kg,3990.00/kg
https://www.unimarc.cl/product/pollo-entero-super-pollo-con-menudencias-3-kg,Pollo entero Super Pollo con menudencias 3 Kg,11970.0,Pollo entero Super Pollo con menudencias 3 Kg,3 kg,3990.00/kg
https://www.unimarc.cl/product/leche-entera-natural-colun-sin-tapa-1-l-2,Leche entera natural Colun sin tapa 1 L,1300.0,La leche entera de larga vida Colun es elaborada a partir de pura leche natural de vacas sanas que pastan en praderas verdes de la lluviosa región de los Rios de Chile. Producto sin gluten certificado por fundación convivir. Producto certificado Kosher.Características: Leches blancas - Colun - Entera - Sin gluten - Sin sellos - Envase tetra - Formato familiar - Contenido 1 L.,1 l,1300.00/l
https://www.unimarc.cl/product/leche-entera-natural-soprole-con-tapa-1-l-2,Leche entera natural Soprole 1 L,1250.0,Leche entera natural Soprole 1 L,1 l,1250.00/l
https://www.unimarc.cl/product/leche-entera-natural-surlat-1-lt,,,,,
https://www.unimarc.cl/product/leche-entera-sin-lactosa-loncoleche-con-tapa-1-l,Leche entera sin lactosa Loncoleche con tapa 1 L,1300.0,"La mayoría de la población adulta en el mundo no digiere adecuadamente la lactosa de la leche, es por eso que la leche sin lactosa entera Loncoleche entrega una alternativa a las personas que tienen este problema. Producto sin gluten certificado por fundación convivir. Producto certificado Kosher.Características: Leche sin lactosa - Loncoleche - Entera - Sin lactosa - Sin sellos - Envase Caja - Formato familiar - Contenido 1 L.",1 l,1300.00/l
https://www.unimarc.cl/product/manzana-royal-gala-kg,Manzana royal gala granel 500 g,1295.0,"Esta manzana de color rojo (del rojo más claro al más oscuro) es una de las más populares. SABOR Dulce, con un equilibrado aroma y con baja acidez. TEXTURA Pequeña, firme y crujiente... ¡Simplemente deliciosa!",500 g,2.59/g
https://www.unimarc.cl/product/carozzi-spaghetti-n-5-400-g,Pasta spaghetti N° 5 Carozzi 400 g,1030.0,Semola de trigos duros seleccionados. Características: Largos - Carozzi - Envase bolsa - Formato familiar - Contenido 400 g.,400 g,2.58/g
https://www.unimarc.cl/product/spaghetti-5-integral-1881-500-gr,,,,,
https://www.unimarc.cl/product/talliani-spaghetti-n-5-al-huevo-400-g,Pasta spaghetti N° 5 Talliani al huevo 400 g,1330.0,"Todas las pastas talliani están hechas de huevos frescos evocando la alta gastronomía italiana. Esto se traduce en una pasta con una textura inconfundible y ligeramente rugosa, con lo cual se adhiere mejor la salsa de tomates. Producto certificado Kosher.Características: Largos - Talliani - Envase bolsa - Formato familiar - Contenido 400 g.",400 g,3.33/g
https://www.unimarc.cl/product/lucchetti-spaghetti-n-5-400-g,Pasta spaghetti N° 5 Lucchetti 400 g,1030.0,"Pasta libre de colesterol, con bajo aporte en grasas y buena fuente de proteína. Rinde 5 porciones. Características: Largos - Lucchetti - Envase bolsa - Formato familiar - Contenido 400 g.",5 l,206.00/l
https://www.unimarc.cl/product/spaghetti-n-5-merkat-400-gr,Pasta spaghetti N°5 Merkat 400 g,490.0,"Pasta spaghetti N°5 Merkat, 400 g",400 g,1.23/g
