url,nombre,precio,descripcion,unidad,precio_unidad
https://www.jumbocolombia.com/papa-capira-x-500-g/p,Papa capira x 500gr,2490,"Lleva a tu casa lo mejor en frutas y hortalizas, han sido seleccionadas y clasificadas con los estándares de calidad que te ofrece Jumbo.",500 gr,
https://www.jumbocolombia.com/papa-parda-pastusa-granel-x-500-g/p,Papa parda pastusa x500gr,2390,"Lleva a tu casa lo mejor en frutas y hortalizas, que han sido seleccionadas y clasificadas, con los mejores estándares de calidad que te ofrece Jumbo.co",500 gr,
https://www.jumbocolombia.com/papa-pastusa-x-2500-g/p,Papa pastusa x 2500gr,9990,Disfruta con tu familia y amigos todas las deliciosas recetas que puedes preparar con los productos más frescos que traemos para ti.,2500 gr,
https://www.tiendasjumbo.co/papa-mccain-rapipapa-rustica-x1000g/p,Papa McCain rapipapa rustica x1000g,25690,Las papas McCain son las mejores para acompañar tus antojos y platos especiales,1000 g,
https://www.jumbocolombia.com/queso-blanco-x-500-g-colanta/p,Queso blanco Colanta bloque x500g,17300,"Acompaña tus comidas con el delicioso sabor del queso Colanta. Fresco, rico y versatil.",500 g,
https://www.jumbocolombia.com/queso-mozarella-tajado-alpina-x-25-und-x-400-g/p,Queso mozarella Alpina 25 tajadas x400g,22550,Prepara y disfruta deliciosas recetas con queso mozarella Alpina.,400 g,
https://www.jumbocolombia.com/queso-superior-mozarella-tajado-x400g-pn/p,Queso mozarella Superior tajado x400g,16590,"Queso fresco, semiblando y semiduro para disfrutar a cualquier hora del día.",400 g,
https://www.jumbocolombia.com/queso-campo-real-mozzarella-tajado-x500g/p,Queso campo real mozzarella tajado x500g,25190,Prueba el irresistible sabor del queso mozzarella Campo Real y combínalo con lo que más te guste.,500 g,
https://www.jumbocolombia.com/queso-mozzarella-light-pasco-x-450-g/p,Queso mozzarella Pasco light x450g,31500,Incluye en tus recetas este delicioso queso mozzarella light que le brindará un sabor especial a cada uno de tus platillos.,450 g,
https://www.jumbocolombia.com/queso-butirro-del-vecchio-x3-und-x210-grs/p,Queso Butirro del Vecchio x3 Und x210 grs,14790,Queso Butirro del Vecchio x3 Und x210 grs,3 und,
https://www.tiendasjumbo.co/azucar-blanco-riopaila-x-1000g/p,Azúcar Riopaila blanca x1000g,5690,Comparte los más dulces momentos,1000 g,
https://www.tiendasjumbo.co/azucar-manuelita-alta-pureza-x-1-kilo/p,Azúcar Manuelita alta pureza x1kg,5690,"No contiene residuos químicos, impurezas o elementos artificiales, no altera el sabor natural de los alimentos.",1 kg,
https://www.tiendasjumbo.co/azucar-incauca-blanco-especial-1-kg/p,,,"En Jumbo encuentras productos de alta calidad en Supermercado, Electrodomésticos, Tecnología y más ¡Compra fácil online para recibir en casa!",,
https://www.tiendasjumbo.co/azucar-blanco-mayaguez-x-2500-g/p,Azúcar Mayaguez blanca x2500g,10630,"Endulza tus momentos con azúcar blanco Mayaguez, es azúcar proveniente de caña que ha sido seleccionada y clasificada especialmente para ti.",2500 g,
https://www.tiendasjumbo.co/azucar-blanco-2-5kg-providencia/p,Azúcar Providencia blanca x2.5kg,13590,"Ideal para endulzar lo que más te gusta, con menos contenidos de impurezas.",5 kg,
